ID,SF or Cat no,Ctxt ID,Object category,Condition,Obj Type,Firm ID?,Description,Quantity,Height cm,Width cm,Length cm,Depth cm,Diameter cm,Rim dia cm,Base dia cm,Material,Technique,Appearance,Stylistic date,Figure no,Obj Illustration,Out of copyright,Notes,VS parallels
2838,PisaPDM7056c,PisaPDM7056,,fragmentary,Plate-LateITS-3,Y,rim,1,,,,,,20,,Pottery/ceramic,,,before 250,,0,FALSE,,
2927,PisaPDM7086af,PisaPDM7086,,fragmentary,Plate-LateITS-3,Y,base w foot w ring,2,,,,,,,10.5,Pottery/ceramic,,,before 250,,0,FALSE,,
3072,PisaPDM7139f,PisaPDM7139,,fragmentary,Plate-LateITS-3,Y,base w foot w ring,1,,,,,,,18,Pottery/ceramic,,,before 250,,0,FALSE,,
2864,PisaPDM7065p,PisaPDM7065,,fragmentary,Plate-LateITS-3.1,Y,rim,1,,,,,,24,,Pottery/ceramic,,,before 250,,0,FALSE,,
2991,PisaPDM7090bd,PisaPDM7090,,fragmentary,Plate-LateITS-3.1,Y,rim,1,,,,,,14,,Pottery/ceramic,,,before 250,,0,FALSE,,
3066,PisaPDM7131b,PisaPDM7131,,fragmentary,Plate-LateITS-3.2,Y,rim,1,,,,,,18,,Pottery/ceramic,,,before 250,,0,FALSE,,
3303,PisaPDM8398y,PisaPDM8398,,fragmentary,Plate-LateITS-3.2.2,Y,rim w rouletting,1,,,,,,18,,Pottery/ceramic,,rouletted decoration,before 250,,0,FALSE,,
3085,PisaPDM7144h,PisaPDM7144,,fragmentary,Plate-LateITS-B1.12,Y,base,1,,,,,,,11,Pottery/ceramic,,,before 250,,0,FALSE,,
2704,PisaPDM7016ch,PisaPDM7016,,intact,Ring,Y,,1,,,,,,,,Cu alloy,,other metal,uncertain,4.10,0,FALSE,"Date given as ""tardoantico/altomedievale""",
3206,PisaPDM8318g,PisaPDM8318,,intact,Ring+Pin[?],Y,,2,,,,,,,,Cu alloy,,,uncertain,4.7-8,0,FALSE,"Date given as ""tardoantico/altomedievale"" - 'RING+PIN' IS DIRECT TRANSLATION FROM ITALIAN; IS THIS ACTUALLY PENANULAR BROOCH? NEED TO CHECK BOOK",
3392,PisaPDM8400ce,PisaPDM8400,,fragmentary,Scales-Plate,Y,,1,,,,,,,,Cu alloy,,,uncertain,4.13,0,FALSE,"date given as ""late antique/high medieval""",
3444,PisaPDM8417r,PisaPDM8417,,intact,Scalpel,Y,,1,,,,,,,,Iron,,,,,0,FALSE,,
2629,PisaPDM7016n,PisaPDM7016,,fragmentary,Sherd-ARSW-A,Y,wall,2,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2932,PisaPDM7088c,PisaPDM7088,,fragmentary,Sherd-ARSW-A,Y,wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3122,PisaPDM8307d,PisaPDM8307,,fragmentary,Sherd-ARSW-A,Y,wall,4,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3218,PisaPDM8339f,PisaPDM8339,,fragmentary,Sherd-ARSW-A,Y,base w foot w ring,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2819,PisaPDM7050a,PisaPDM7050,,fragmentary,Sherd-ARSW-A1,Y,wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2943,PisaPDM7090h,PisaPDM7090,,fragmentary,Sherd-ARSW-A1,Y,wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3023,PisaPDM7096d,PisaPDM7096,,fragmentary,Sherd-ARSW-A1,Y,wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3035,PisaPDM7100a,PisaPDM7100,,fragmentary,Sherd-ARSW-A1,Y,wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3123,PisaPDM8307e,PisaPDM8307,,fragmentary,Sherd-ARSW-A1,Y,wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3182,PisaPDM8308a,PisaPDM8308,,fragmentary,Sherd-ARSW-A1,Y,wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3457,PisaPDM8419k,PisaPDM8419,,fragmentary,Sherd-ARSW-A1,Y,wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3491,PisaPDM8439e,PisaPDM8439,,fragmentary,Sherd-ARSW-A1,Y,base,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3124,PisaPDM8307f,PisaPDM8307,,fragmentary,Sherd-ARSW-A2,Y,wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3125,PisaPDM8307g,PisaPDM8307,,fragmentary,Sherd-ARSW-A2,Y,base,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3243,PisaPDM8396g,PisaPDM8396,,fragmentary,Sherd-ARSW-A2,Y,wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3219,PisaPDM8339g,PisaPDM8339,,fragmentary,Sherd-ARSW-C,Y,base,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3314,PisaPDM8400f,PisaPDM8400,,fragmentary,Sherd-ARSW-C,Y,wall; closed form w series grooves on shoulder,1,,,,,,,,Pottery/ceramic,,incised decoration,,,0,FALSE,,
3201,PisaPDM8318b,PisaPDM8318,,fragmentary,Sherd-ARSW-C5,Y,base; 2 rosettes & 2 grooves,1,,,,,,,,Pottery/ceramic,,applied decoration; incised decoration,,,0,FALSE,,
2563,PisaPDM7010b,PisaPDM7010,,fragmentary,Sherd-ARSW-D1,Y,wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2585,PisaPDM7012j,PisaPDM7012,,fragmentary,Sherd-ARSW-D1,Y,base,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2586,PisaPDM7012k,PisaPDM7012,,fragmentary,Sherd-ARSW-D1,Y,wall w geometric figure (grid) bounded w 1 groove,7,,,,,,,,Pottery/ceramic,,incised decoration,,,0,FALSE,,
2635,PisaPDM7016t,PisaPDM7016,,fragmentary,Sherd-ARSW-D1,Y,base,4,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2636,PisaPDM7016u,PisaPDM7016,,fragmentary,Sherd-ARSW-D1,Y,wall,14,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2637,PisaPDM7016v,PisaPDM7016,,fragmentary,Sherd-ARSW-D1,Y,wall; rouletting on interior,1,,,,,,,,Pottery/ceramic,,rouletted decoration,,,0,FALSE,,
2732,PisaPDM7030e,PisaPDM7030,,fragmentary,Sherd-ARSW-D1,Y,base,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2733,PisaPDM7030f,PisaPDM7030,,fragmentary,Sherd-ARSW-D1,Y,wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2747,PisaPDM7034d,PisaPDM7034,,fragmentary,Sherd-ARSW-D1,Y,listel,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2748,PisaPDM7034e,PisaPDM7034,,fragmentary,Sherd-ARSW-D1,Y,wall,3,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2763,PisaPDM7037c,PisaPDM7037,,fragmentary,Sherd-ARSW-D1,Y,base; interior w rosette & 2 grooves,1,,,,,,,,Pottery/ceramic,,applied decoration; incised decoration,,,0,FALSE,,
2799,PisaPDM7044c,PisaPDM7044,,fragmentary,Sherd-ARSW-D1,Y,base; concentric serrated circles & 3 grooves,1,,,,,,,,Pottery/ceramic,,incised decoration,,,0,FALSE,,
2800,PisaPDM7044d,PisaPDM7044,,fragmentary,Sherd-ARSW-D1,Y,wall,5,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2820,PisaPDM7050b,PisaPDM7050,,fragmentary,Sherd-ARSW-D1,Y,wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2835,PisaPDM7055a,PisaPDM7055,,fragmentary,Sherd-ARSW-D1,Y,wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2853,PisaPDM7065e,PisaPDM7065,,fragmentary,Sherd-ARSW-D1,Y,wall,2,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2854,PisaPDM7065f,PisaPDM7065,,fragmentary,Sherd-ARSW-D1,Y,wall,1,,,,,,,,Pottery/ceramic,,rouletted decoration,,,0,FALSE,,
2867,PisaPDM7067c,PisaPDM7067,,fragmentary,Sherd-ARSW-D1,Y,wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2868,PisaPDM7067d,PisaPDM7067,,fragmentary,Sherd-ARSW-D1,Y,wall,1,,,,,,,,Pottery/ceramic,,rouletted decoration,,,0,FALSE,,
2869,PisaPDM7067e,PisaPDM7067,,fragmentary,Sherd-ARSW-D1,Y,listel,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2885,PisaPDM7080b,PisaPDM7080,,fragmentary,Sherd-ARSW-D1,Y,wall,2,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3006,PisaPDM7095d,PisaPDM7095,,fragmentary,Sherd-ARSW-D1,Y,wall,2,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3024,PisaPDM7096e,PisaPDM7096,,fragmentary,Sherd-ARSW-D1,Y,wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3032,PisaPDM7097a,PisaPDM7097,,fragmentary,Sherd-ARSW-D1,Y,wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3049,PisaPDM7106a,PisaPDM7106,,fragmentary,Sherd-ARSW-D1,Y,wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3092,PisaPDM8203c,PisaPDM8203,,fragmentary,Sherd-ARSW-D1,Y,wall,4,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3130,PisaPDM8307l,PisaPDM8307,,fragmentary,Sherd-ARSW-D1,Y,base w foot w ring,2,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3131,PisaPDM8307m,PisaPDM8307,,fragmentary,Sherd-ARSW-D1,Y,base w 2 grooves,1,,,,,,,,Pottery/ceramic,,incised decoration,,,0,FALSE,,
3132,PisaPDM8307n,PisaPDM8307,,fragmentary,Sherd-ARSW-D1,Y,listel,1,,,,,27,,,Pottery/ceramic,,,,,0,FALSE,,
3133,PisaPDM8307o,PisaPDM8307,,fragmentary,Sherd-ARSW-D1,Y,wall; 2 grooves,1,,,,,,,,Pottery/ceramic,,incised decoration,,,0,FALSE,,
3184,PisaPDM8308b,PisaPDM8308,,fragmentary,Sherd-ARSW-D1,Y,wall,3,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3249,PisaPDM8396m,PisaPDM8396,,fragmentary,Sherd-ARSW-D1,Y,base,8,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3250,PisaPDM8396n,PisaPDM8396,,fragmentary,Sherd-ARSW-D1,Y,wall,5,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3315,PisaPDM8400g,PisaPDM8400,,fragmentary,Sherd-ARSW-D1,Y,wall; rouleting on int,1,,,,,,,,Pottery/ceramic,,rouletted decoration,,,0,FALSE,,
3460,PisaPDM8419n,PisaPDM8419,,fragmentary,Sherd-ARSW-D1,Y,wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3493,PisaPDM8439g,PisaPDM8439,,fragmentary,Sherd-ARSW-D1,Y,base,2,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2638,PisaPDM7016w,PisaPDM7016,,fragmentary,Sherd-ARSW-D2,Y,base,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2639,PisaPDM7016x,PisaPDM7016,,fragmentary,Sherd-ARSW-D2,Y,wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2788,PisaPDM7040c,PisaPDM7040,,fragmentary,Sherd-ARSW-D2,Y,wall,3,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2801,PisaPDM7044e,PisaPDM7044,,fragmentary,Sherd-ARSW-D2,Y,wall,4,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2811,PisaPDM7045a,PisaPDM7045,,fragmentary,Sherd-ARSW-D2,Y,wall,4,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2855,PisaPDM7065g,PisaPDM7065,,fragmentary,Sherd-ARSW-D2,Y,wall,3,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3062,PisaPDM7123a,PisaPDM7123,,fragmentary,Sherd-ARSW-D2,Y,base,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3088,PisaPDM7160a,PisaPDM7160,,fragmentary,Sherd-ARSW-D2,Y,base,2,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3398,PisaPDM8405f,PisaPDM8405,,fragmentary,Sherd-ARSW-D2,Y,wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3494,PisaPDM8439h,PisaPDM8439,,fragmentary,Sherd-ARSW-D2,Y,foot,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3495,PisaPDM8439i,PisaPDM8439,,fragmentary,Sherd-ARSW-D2,Y,foot,1,,,,,,,,Pottery/ceramic,,rouletted decoration,450-500; 500-550,,0,FALSE,,
2564,PisaPDM7010c,PisaPDM7010,,fragmentary,Sherd-Coarseware,Y,base w foot w ring,1,,,,,,,,Pottery/ceramic,,clay red; clay yellow,,,0,FALSE,,
2663,PisaPDM7016au,PisaPDM7016,,fragmentary,Sherd-Coarseware,Y,base with foot with ring,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2949,PisaPDM7090n,PisaPDM7090,,fragmentary,Sherd-Coarseware,Y,handle; oval section,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2575,PisaPDM7011g,PisaPDM7011,,fragmentary,Sherd-ITS,Y,base w rouletting,2,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2606,PisaPDM7012ae,PisaPDM7012,,fragmentary,Sherd-ITS,Y,base w foot w ring and groove on interior,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2607,PisaPDM7012af,PisaPDM7012,,fragmentary,Sherd-ITS,Y,base w foot w ring and double groove on interior,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2608,PisaPDM7012ag,PisaPDM7012,,fragmentary,Sherd-ITS,Y,base w foot w ring,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2609,PisaPDM7012ah,PisaPDM7012,,fragmentary,Sherd-ITS,Y,base,1,,,,,,,,Pottery/ceramic,,rouletted decoration,before 250,,0,FALSE,,
2610,PisaPDM7012ai,PisaPDM7012,,fragmentary,Sherd-ITS,Y,wall,1,,,,,,,,Pottery/ceramic,,rouletted decoration,before 250,,0,FALSE,,
2611,PisaPDM7012aj,PisaPDM7012,,fragmentary,Sherd-ITS,Y,wall w traces of double spiral w joined ends,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2612,PisaPDM7012ak,PisaPDM7012,,fragmentary,Sherd-ITS,Y,wall w part of branch or spray of leaves,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2613,PisaPDM7012al,PisaPDM7012,,fragmentary,Sherd-ITS,Y,wall,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2706,PisaPDM7016cj,PisaPDM7016,,fragmentary,Sherd-ITS,Y,wall with barely visible decoration,1,,,,,,,,Pottery/ceramic,,moulded decoration,before 250,,0,FALSE,,
2793,PisaPDM7041c,PisaPDM7041,,fragmentary,Sherd-ITS,Y,base,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2794,PisaPDM7041d,PisaPDM7041,,fragmentary,Sherd-ITS,Y,wall,2,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2810,PisaPDM7044n,PisaPDM7044,,fragmentary,Sherd-ITS,Y,wall,4,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2817,PisaPDM7047e,PisaPDM7047,,fragmentary,Sherd-ITS,Y,wall,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2818,PisaPDM7047f,PisaPDM7047,,fragmentary,Sherd-ITS,Y,base,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2831,PisaPDM7050m,PisaPDM7050,,fragmentary,Sherd-ITS,Y,base,4,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2848,PisaPDM7061h,PisaPDM7061,,fragmentary,Sherd-ITS,Y,base w high foot w ring,2,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2863,PisaPDM7065o,PisaPDM7065,,fragmentary,Sherd-ITS,Y,base,1,,,,,,,,Pottery/ceramic,,rouletted decoration,before 250,,0,FALSE,,
2894,PisaPDM7084d,PisaPDM7084,,fragmentary,Sherd-ITS,Y,wall,9,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2922,PisaPDM7086aa,PisaPDM7086,,fragmentary,Sherd-ITS,Y,base,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2923,PisaPDM7086ab,PisaPDM7086,,fragmentary,Sherd-ITS,Y,base w foot w ring,1,,,,,,,,Pottery/ceramic,,rouletted decoration,before 250,,0,FALSE,,
2924,PisaPDM7086ac,PisaPDM7086,,fragmentary,Sherd-ITS,Y,base,1,,,,,,,7,Pottery/ceramic,,,before 250,,0,FALSE,,
2925,PisaPDM7086ad,PisaPDM7086,,fragmentary,Sherd-ITS,Y,base,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2926,PisaPDM7086ae,PisaPDM7086,,fragmentary,Sherd-ITS,Y,wall,4,,,,,,,,Pottery/ceramic,,rouletted decoration,before 250,,0,FALSE,,
2935,PisaPDM7088f,PisaPDM7088,,fragmentary,Sherd-ITS,Y,wall,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2982,PisaPDM7090au,PisaPDM7090,,fragmentary,Sherd-ITS,Y,wall - w fragmentary Lares facing left,4,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2983,PisaPDM7090av,PisaPDM7090,,fragmentary,Sherd-ITS,Y,base w foot w ring,1,,,,,,,7,Pottery/ceramic,,,before 250,,0,FALSE,,
2984,PisaPDM7090aw,PisaPDM7090,,fragmentary,Sherd-ITS,Y,base,1,,,,,,,9,Pottery/ceramic,,,before 250,,0,FALSE,,
2999,PisaPDM7091g,PisaPDM7091,,fragmentary,Sherd-ITS,Y,wall,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3019,PisaPDM7095q,PisaPDM7095,,fragmentary,Sherd-ITS,Y,base,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3036,PisaPDM7100b,PisaPDM7100,,fragmentary,Sherd-ITS,Y,wall,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3037,PisaPDM7102a,PisaPDM7102,,fragmentary,Sherd-ITS,Y,base,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3038,PisaPDM7103a,PisaPDM7103,,fragmentary,Sherd-ITS,Y,base,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3065,PisaPDM7131a,PisaPDM7131,,fragmentary,Sherd-ITS,Y,base,2,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3071,PisaPDM7139e,PisaPDM7139,,fragmentary,Sherd-ITS,Y,wall,4,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3087,PisaPDM7153b,PisaPDM7153,,fragmentary,Sherd-ITS,Y,wall,2,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3089,PisaPDM7160b,PisaPDM7160,,fragmentary,Sherd-ITS,Y,wall,2,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3180,PisaPDM8307bi,PisaPDM8307,,fragmentary,Sherd-ITS,Y,wall w palm leaf & multi-petalled rosette,1,,,,,,,,Pottery/ceramic,,applied decoration,before 250,,0,FALSE,,
3181,PisaPDM8307bj,PisaPDM8307,,fragmentary,Sherd-ITS,Y,wall,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3446,PisaPDM8417t,PisaPDM8417,,fragmentary,Sherd-ITS,Y,base w foot w ring,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3484,PisaPDM8419al,PisaPDM8419,,fragmentary,Sherd-ITS,Y,wall,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2711,PisaPDM7016co,PisaPDM7016,,fragmentary,Sherd-LateITS,Y,wall,2,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2712,PisaPDM7016cp,PisaPDM7016,,fragmentary,Sherd-LateITS,Y,base,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2713,PisaPDM7016cq,PisaPDM7016,,fragmentary,Sherd-LateITS,Y,wall,1,,,,,,,,Pottery/ceramic,,rouletted decoration,before 250,,0,FALSE,,
2727,PisaPDM7028c,PisaPDM7028,,fragmentary,Sherd-LateITS,Y,wall,2,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2883,PisaPDM7078j,PisaPDM7078,,fragmentary,Sherd-LateITS,Y,wall,2,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2895,PisaPDM7084e,PisaPDM7084,,fragmentary,Sherd-LateITS,Y,base,4,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2928,PisaPDM7086ag,PisaPDM7086,,fragmentary,Sherd-LateITS,Y,base,2,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2929,PisaPDM7086ah,PisaPDM7086,,fragmentary,Sherd-LateITS,Y,wall,9,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2992,PisaPDM7090be,PisaPDM7090,,fragmentary,Sherd-LateITS,Y,base,2,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3053,PisaPDM7106e,PisaPDM7106,,fragmentary,Sherd-LateITS,Y,base,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3064,PisaPDM7129b,PisaPDM7129,,fragmentary,Sherd-LateITS,Y,base,1,,,,,,,,Pottery/ceramic,,rouletted decoration,before 250,,0,FALSE,,
3073,PisaPDM7139g,PisaPDM7139,,fragmentary,Sherd-LateITS,Y,base w foot w ring,1,,,,,,,9,Pottery/ceramic,,,before 250,,0,FALSE,,
3197,PisaPDM8311i,PisaPDM8311,,fragmentary,Sherd-LateITS,Y,base,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3198,PisaPDM8311j,PisaPDM8311,,fragmentary,Sherd-LateITS,Y,wall,2,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3275,PisaPDM8396am,PisaPDM8396,,fragmentary,Sherd-LateITS,Y,wall,1,,,,,,,,Pottery/ceramic,,rouletted decoration,before 250,,0,FALSE,,
3304,PisaPDM8398z,PisaPDM8398,,fragmentary,Sherd-LateITS,Y,base w foot w ring,1,,,,,,,7,Pottery/ceramic,,,before 250,,0,FALSE,,
3305,PisaPDM8398aa,PisaPDM8398,,fragmentary,Sherd-LateITS,Y,wall w rouletting,1,,,,,,,,Pottery/ceramic,,rouletted decoration,before 250,,0,FALSE,,
3306,PisaPDM8398ab,PisaPDM8398,,fragmentary,Sherd-LateITS,Y,wall,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3425,PisaPDM8405ag,PisaPDM8405,,fragmentary,Sherd-LateITS,Y,base w foot w ring,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3426,PisaPDM8405ah,PisaPDM8405,,fragmentary,Sherd-LateITS,Y,wall,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2588,PisaPDM7012m,PisaPDM7012,,fragmentary,Sherd-PreRom-BlackGloss,Y,wall,2,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2589,PisaPDM7012n,PisaPDM7012,,fragmentary,Sherd-PreRom-BlackGloss,Y,handle,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2650,PisaPDM7016ai,PisaPDM7016,,fragmentary,Sherd-PreRom-BlackGloss,Y,wall,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2760,PisaPDM7035a,PisaPDM7035,,fragmentary,Sherd-PreRom-BlackGloss,Y,rim,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2768,PisaPDM7038b,PisaPDM7038,,fragmentary,Sherd-PreRom-BlackGloss,Y,neck & shoulder,1,,,,,,,,Pottery/ceramic,,clay black,before 250,,0,FALSE,,
2769,PisaPDM7038c,PisaPDM7038,,fragmentary,Sherd-PreRom-BlackGloss,Y,wall,1,,,,,,,,Pottery/ceramic,,clay black,before 250,,0,FALSE,,
2834,PisaPDM7054a,PisaPDM7054,,fragmentary,Sherd-PreRom-BlackGloss,Y,rim w undulating flange,1,,,,,,34,,Pottery/ceramic,,clay black,before 250,,0,FALSE,,
2944,PisaPDM7090i,PisaPDM7090,,fragmentary,Sherd-PreRom-BlackGloss,Y,base,3,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2996,PisaPDM7091d,PisaPDM7091,,fragmentary,Sherd-PreRom-BlackGloss,Y,wall,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3012,PisaPDM7095j,PisaPDM7095,,fragmentary,Sherd-PreRom-BlackGloss,Y,foot & base,1,,,,,,,6,Pottery/ceramic,,,before 250,,0,FALSE,,
3013,PisaPDM7095k,PisaPDM7095,,fragmentary,Sherd-PreRom-BlackGloss,Y,wall,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3067,PisaPDM7139a,PisaPDM7139,,fragmentary,Sherd-PreRom-BlackGloss,Y,wall; base & rim,3,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3094,PisaPDM8203e,PisaPDM8203,,fragmentary,Sherd-PreRom-BlackGloss-Morel1122,Y,rim,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2995,PisaPDM7091c,PisaPDM7091,,fragmentary,Sherd-PreRom-BlackGloss-Morel1443,Y,rim w undulating flange,1,,,,,,21.3,,Pottery/ceramic,,,before 250,,0,FALSE,,
3040,PisaPDM7105b,PisaPDM7105,,fragmentary,Sherd-PreRom-BlackGloss-Morel1443,Y,rim,1,,,,,,20,,Pottery/ceramic,,,before 250,,0,FALSE,,
2809,PisaPDM7044m,PisaPDM7044,,fragmentary,Sherd-PreRom-BlackGloss-Morel2234,Y,rim,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2889,PisaPDM7080d,PisaPDM7080,,fragmentary,Sherd-PreRom-BlackGloss-Morel2280,Y,foot,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3041,PisaPDM7105c,PisaPDM7105,,fragmentary,Sherd-PreRom-BlackGloss-Morel2280,Y,wall; base; horiz grip,3,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3055,PisaPDM7107b,PisaPDM7107,,fragmentary,Sherd-PreRom-BlackGloss-Morel2283g1,Y,rim,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2649,PisaPDM7016ah,PisaPDM7016,,fragmentary,Sherd-PreRom-BlackGloss-Morel2575,Y,rim,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3078,PisaPDM7144a,PisaPDM7144,,fragmentary,Sherd-PreRom-BlackGloss-Morel2700,Y,rim; inward-turned,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3042,PisaPDM7105d,PisaPDM7105,,fragmentary,Sherd-PreRom-BlackGloss-Morel2942,Y,foot,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
