Site name,Cat No,Provenance code,X coordinate,Y coordinate,No. of Artefacts,Activity category,act_cat,Material,Material detail,Type,Sub-type,Sub-type,Description,Inscription,Inventory number, Reduced,Date,Stratigraphical info,Period,Building phase,Building phase code,Building phase reduced,Building,Finds complex,Location,Gender ,Gender code,Width (cm),Diam. (cm),Height (cm),Length (cm),Thickness (cm),Weight (g),Other measurement (cm),Fabric,Published illustration (Schönberger 1978 unless otherwise stated),Published reference (by Witz or Ulbert) and parallels
Oberstimm,B0445,19.991090,87.35807,138.97138,1.00,toilet,T,Copper alloy,,Probes,,,Bronze spoon or spatula probe; fragment; club end and facetted shaft preserved.  ,,"1975, 207 ",207,,,,Period 1a-d,P1A_D,P1,B?,Finds complex 42,"Fläche 19, large depression in west part, Trench l-ll",male?/female?,ZMa_Fe,,Club: 0.5 ,,10.8,,,,,Pl. 30,Rheingönheim pl. 42.812 (p.50 further literature).
Oberstimm,B0443,21.990020,87.57700,94.64126,1.00,toilet,T,Copper alloy,,Probes,,,Two fragments of a hollow probe; part of small pointed oval spoon and part of shaft preserved .  ,,"1975, 224 ",224,,,,Period 2,P2,P2,D_E_F,Finds complex 22,"Fläche 21, Pit b",male?/female?,ZMa_Fe,max. 0.6 ,,,6.8 and 4.5 ,,,,,Pl. 30,"Camulodunum: Arch. Journal 123, 1966, 44 fig. 7.15. Park Street near St. Albans: Ebd. 102, 1945, 64 fig. 8. 5. - Hofheim: Nass. Ann. 34, 1904, pl. 3.48. - Hüfingen: ORL B no. 62 a pl. 10.65. - Pfünz: ORL B Nr. 73 pl. 12.8. - Weißenburg: ORL B no. 72 pl. 7.39-41. "
Oberstimm,B0447,29.990010,97.69099,159.67995,1.00,toilet,T,Copper alloy,,Probes,,,"Bronze spatula probe, badly corroded; shaft of rounded oval section; undecorated; spatula long, oval. ",,"1975, 314",314,,,,Period 2,P2,P2,Unknown,Finds complex 49,"Fläche 29, Pit a",male?/female?,ZMa_Fe,,,,19.4,,,,,Pl. 31,"Longthorpe: Britannia 5, 1974, 59 fig. 31.67. - Hofheim pl. 16.1. - Novaesium pl. 25.35. - Rißtissen I pl. 28.464. - Rottweil: P. Goessler, Arae Flaviae. Führer durch die Altertumshalle der Stadt Rottweil (1928) pl. 20.1, 3. - Riesse (Lozere): Gallia 3, 1944, 235 fig. 4. "
Oberstimm,B0448,19.991060,102.96814,147.31651,1.00,toilet,T,Copper alloy,,Probes,,,Bronze spatula probe with facetted shaft; spatula of flatr ectangular section and outlined; club end broken.  ,,"1975, 189 ",189,,beneath Planum l,,Period 1?,ZP1,ZP1,3,,"Fläche 19,  4m from east near north corner",male?/female?,ZMa_Fe,,,,16.4,,,,,Pl. 31,"London: R. E. M. Wheeler, London in Roman Times. London Mus. Catalogues 3 (1946) pl. 37.1. - York: G. Home, Roman York (1924) pl. opp. p.96. - Nijmegen: Oudheidk. Mededelingen N. R. 11, 1930, l fig. 1; N. R. 30, 1949, pl. 18.2. - Rossem: C. Leemans, Romeinsche Oudheden te Rossem in den Zalt Boemeler Ward (1842) pl. 17.222. - Asciburgium I 108 fig. 84.1. - Bingen: Germania 9, 1925, 158 fig. 3.11. - Heddernheim I 95 fig. 20.19. - Jagsthausen: Fundber. Schwaben N. F. 15, 1959, pl. 32.15. - Cologne: Bonner Jahrb. 153, 1953, 119 fig. 4.161; Sammlung Niessen pl. 122.3902. - Mainz, Legionslager: Mainzer Zeitschr. 7, 1912, 89 fig. 5. 5. Mainz: Behn, Die Sammlung L. Marx in Mainz. Kat. West u. Süddeutscher Altertumsslg. 2 (1913) 14 fig. 18.12. - Novaesium pl. 25.35. - Pfünz: ORL B Nr. 73 pl. 12.6. - Rißtissen I pl 28.465. - Rottweil: P. Goessler, Arae Flaviae. Führer durch die Altertumshalle der Stadt Rottweil (1928) pl. 20.1, 3. - Straubing pl. 109.11. - Walheim: Fundber. Schwaben 15, 1907, pl. 7.9.  - Weißenburg: ORL B Nr. 72 pl. 7.38. - Aquincum-Budapest: J. Szilagy, Aquincum (1944) fig. 23."
Oberstimm,B0449,19.991060,102.96814,147.31651,1.00,toilet,T,Copper alloy,,Probes,,,Spatula of a bronze probe; oval in outline; flat rectangular section; shaft and club end missing.  ,,"1975, 189 ",189,,beneath Planum 1,,Period 1?,ZP1,ZP1,3,,"Fläche 19,  4m from east near north corner",male?/female?,ZMa_Fe,max. 1.1   ,,,5.6,,,,,Pl. 31,Rißtissen I pl. 28.464.
Oberstimm,F0003 ,1.031010,104.99347,86.99853,1.00,toilet,T,Worked Bone and Antler,,Ligulae,,,Fragment of a small bone- or antler rod with spoonlike end; an ear cleaner. ,,"1975, 19",19,,beneath Planum 1,,Period 1-2?,ZP1_2,P1_2,1,,Fläche 1c,male?/female?,ZMa_Fe,Spoon: 0.5 ,,,5.7,,,,,Pl. 114,
Oberstimm,D0063,19.991090,87.35807,138.97138,6.00,tableware and serving,TS,"Ceramic, fine",Thin-walled,Cups,,,Toy cup; l rim sherd;  5 wall sherds.,,"1975, 208",208,,,,Period 1a-d,P1A_D,P1,B?,Finds complex 44,"Fläche 19, large depression in west part (Trench 1-m - not recorded in fig. 33)",child?,ZCh,,2,,,,,,"Yellow-white, fine, with remains of brown slip.",,
Oberstimm,W0035a,99.991070,139.157268,109.458729,1.00,writing,W,Iron,,Styli,,,Stilus.  ,,,,,,,Period 1-2,P1_2,P1_2,7_8,,Building 7-8 (Witz 1911 - Area D),male?,ZMa,,,,,,,,,"Witz, 1911, Blatt 4 no. 6","Witz, 1911, 14 no. 35 [D.8]."
Oberstimm,W0035b,99.991070,139.157268,109.458729,1.00,writing,W,Iron,,Styli,,,Stilus; best preserved.,,,,,,,Period 1-2,P1_2,P1_2,7_8,,Building 7-8 (Witz 1911 - Area D),male?,ZMa,,,,13,,,,,"Witz, 1911, Blatt 4 no. 6","Witz, 1911, 14 no. 35  [D.16]."
Oberstimm,W0035c,99.991070,139.157268,109.458729,1.00,writing,W,Iron,,Styli,,,Stilus.,,,,,,,Period 1-2,P1_2,P1_2,7_8,,Building 7-8 (Witz 1911 - Area E),male?,ZMa,,,,,,,,,"Witz, 1911, Blatt 4 no. 6","Witz, 1911, 14 no. 35  [E.6]."
Oberstimm,W0035d,99.991070,139.157268,109.458729,1.00,writing,W,Iron,,Styli,,,Stilus. ,,,,,,,Period 1-2,P1_2,P1_2,7_8,,Building 7-8 (Witz 1911 - Area F),male?,ZMa,,,,,,,,,"Witz, 1911, Blatt 4 no. 6","Witz, 1911, 14 no. 35 [F.4]."
Oberstimm,B0453,15.990010,110.29097,127.08966,1.00,writing,W,Iron,,Styli,,,Iron stilus; fragment; point flattened pyramidal; shaft of round section.  ,,"1975, 164",164,,,,Period 1b-c,P1B_C,P1,2,Finds complex 32,"Fläche 15, Pit a",male?,ZMa,,,,12.1,,,,,Pl. 31,Heddernheim I 111 fig. 28.10-11; 123 fig. 36.12. - Kempten I pl. 19.2-22. - Rheingönheim pl. 50.26. - Rißtissen I pl. 18.281. - Straubing pl. 112.1-2.
Oberstimm,B0460,13.990010,118.87139,127.84681,1.00,writing,W,Copper alloy,,Seal boxes,,,"Small, round, bronze sealbox; lid with central hole and concentric circle decoration; underside of box with four holes and two rectangular indents at the edge; hinge with iron pin; box bent and damaged.   ",,"1975, 156 ",156,,,,Period 2,P2,P2,9,Finds complex 92,"Fläche 13, Pit a",male?,ZMa,,1.7,Lid rim: 0.2 ; bow rim: 0.4 ,,,,,,"Pls 31, 43","Lincoln: Journal Rom. Stud. 39, 1949, 59 fig. 4.5. - Rißtissen I pl. 11.179."
Oberstimm,C0689,5.991090,121.44155,66.47388,1.00,writing,W,"Ceramic, fine","Terra sig. South Gaul, undec","Bowls, collared",Hofheim 12,,Fragments from the collar,,"1975,83.",83,,,,Period 1?,ZP1,ZP1,5_6,,"Fläche 5, Südteil",male?,ZMa,,,,,,,,,,
Oberstimm,C0683,11.991020,126.11436,108.38361,1.00,writing,W,"Ceramic, fine","Terra sig. South Gaul, undec","Bowls, collared",Hofheim 12,,Rim sherds with beginning of the collar. No. 686 burnt,,"1,975,141.00",141,,,,Period 1?,ZP1,ZP1,7,,Fläche 11,male?,ZMa,,,,,,,,,,
Oberstimm,B0508,19.991110,89.59601,140.77270,1.00,wood and leather working,WL,Iron,,Files?,,,Iron burin or file; handle tang and point damaged.  ,,"1975, 188",188,,beneath Planum l,,Period 1-2,P1_2,P1_2,Unknown,,"Fläche 19, 7 m from north and l m from west",male,Ma,,,,11.5,,,,,Pl. 33,"Jacobi in: Ausgr. in Manching 5 (1974) pl. 5.32-34, 42. "
Oberstimm,B0501,24.990060,185.31997,115.61474,1.00,wood and leather working,WL,Iron,,Chisels,,,"Iron chisel, i.e. chisel with blade placed diagonally to the haft; fragment; badly preserved.  ",,"1975, 253",253,,,,Period 2,P2,P2,13,Finds complex 120,"Fläche 24, Pit f",male,Ma,,,,14,,,,,Pl. 33,Rheingönheim pl. 48.28 (p.53 further literature).
Oberstimm,B0509,15.991040,106.40897,111.31323,1.00,wood and leather working,WL,Iron,,Chisels,,,Iron tool; narrow chisel or punch with long handle tang.  ,,"1975, 159 ",159,,upper levels,,Period 1-2?,ZP1_2,P1_2,1_2_7,,Fläche 15,male,Ma,,,,12.9,,,,,Pl. 33,"Aislingen pl. 27.37, 39-41. - Jacobi in: Ausgr. in Manching 5 (1974) pl. 6.77."
Oberstimm,B0500,25.991020,172.45101,96.90232,1.00,wood and leather working,WL,Iron,,Axes,,,Socketed chisel for wood working with open round socket and wide leaf; socket edge beaten out.  ,,"1975, 255",255,,upper levels until Planum 1,,Period 1-2?,ZP1_2,P1_2,Street,,Fläche 25,male,Ma,max. 11.9   ,,,21,,,,,Pl. 33,"Jacobi, Werkzeug und Gerät aus dem Oppidum von Manching. Ausgr. in Manching 5 (1974) pls 13-16."
Oberstimm,B0510,99.991010,44.46032,27.45267,1.00,wood and leather working,WL,Iron,,Chisels,,,Iron chisel with handle tang and round iron ferrule; sides slightly retracted.,,"1975, 357",357,,,,Period 1-2?,ZP1_2,P1_2,Unknown,,Stray find,male,Ma,Ferrule: min. 2. ,Ferrule: 2.7 ,,18.5,,,,,Pl. 33,Aislingen pl. 27.37. - Jacobi in: Ausgr. in Manching 5 (l974) pl. 6.77.
Oberstimm,F0011 ,4.991060,98.96937,83.23784,1.00,weighing and measuring,WM,Worked Bone and Antler,,Rulers?,,,"Narrow, rectangular bone or antler rod, on each of the two sides of which a strip of bronze sheet is fastened, each with two small bronze rivets; articulated fragment of a bone ruler. ",,"1975, 68",68,,,,Period 1a-c,P1A_C,P1,1,Finds complex 13,"Fläche 4, upper part of basin in fabbrica",male?,ZMa,0.7,,,3.2,more than 0.1,,,,Pl. 112,"Mainz: Mainzer Zeitschr. 7-8, 1913-1914, 72 fig. 6.3; 23, 1928, 68 fig. 3.2. - bronze rule e.g.: London: R. E. M. Wheeler, London in Roman Times. London Mus. Catalogues 3 (1946) 84 fig. 21.1. - A Guide to the Exhibition Illustrating Greek and Roman Life. British Mus. London 3 (1929) 184 fig. 203. - Mainzer Zeitschr. 26, 1931, pl. 5. 8. - R. Gargiulo, Collection of the Most Remarkable Monuments of the National Museum-Naples 2 (1872) pl. 60."
Oberstimm,B0464,19.991090,87.35807,138.97138,1.00,weighing and measuring,WM,Copper alloy,,Weights,,,Bronze fragment; probably remains of a bronze weight.   ,,"1975, 210 ",210,,,,Period 1a-d,P1A_D,P1,B?,Finds complex 43,"Fläche 19, large depression in west part, Trench n-o",male?,ZMa,,originally 2.8  ,,,0.4,,,,Pl. 31,Burghöfe pl. 51.17.
Oberstimm,B0468,12.990030,135.75202,105.65842,1.00,weighing and measuring,WM,Copper alloy,,Scales,,,"Flat round bronze disc, with three small holes around the edge; probably dish of fine scales.  ",,"1975, 152",152,,,,Period 1d,P1D,P1,"7, Well",Finds complex 62,"Fläche 12, Well c",male?,ZMa,,2.9,,,,,,,Pl. 31,"G. Jacobi, Werkzeug und Gerät aus dem Oppidum von Manching. Ausgr. in Manching 5 (1974) pl. 29.513-514. "
Oberstimm,B0462,21.990030,84.84022,90.97034,1.00,weighing and measuring,WM,Copper alloy,,Compasses,,,Fragment of a bronze compass; in both arms originally wood(?) with iron inserted; both arms of flat rectangular section .  ,,"1975, 219",219,,,,Period 2,P2,P2,Unknown,Finds complex 24,"Fläche 21, Pit c",male?,ZMa,,Hinge: 1.4 ,,10.9,,,,,Pl. 31,"No identical example. Similar compass e.g.: Augsburg Oberhausen II pl. 34.10. - Kempten I pl. 18.14. Mainz, Legionslager: Mainzer Zeitschr. 7, 1912, 89 fig. 5.1. Mainz: Behn, Die Sammlung L. Marx in Mainz. Kat. West u. Süddeutscher Altertumsslg. 2 (1913) 13 fig. 17. - AuhV 5 (1911) pl. 53.992. - Carnuntum: RIJÖ 9 (1908) Sp. 36 fig. 12.1."
Oberstimm,B0465,19.991050,85.81605,141.66689,1.00,weighing and measuring,WM,Copper alloy,,Weights,,,"Small rectangular bronze weight. Material analysis RGZM: block of a bronze with relatively high tin content, contains small per cent lead and some  (less thanl %) silver and antimon.  ",,"1975, 195 ",195,,above Planum 2,,Period 1?,ZP1,ZP1,Unknown,,"Fläche 19, 7 m from north and l m from west",male?,ZMa,,,,1.4,0. 5,"6,78  = 1/48 roman pounds = sicilicus",,,Pl. 31,"Richborough V pl. 47.213. - H. Nissen, Griechische  und römische Metrologie in: Handbuch klass. Altertumswiss I.1 (1892) 678.  "
Oberstimm,B0461,5.991020,122.01542,120.84757,1.00,weighing and measuring,WM,Copper alloy,,Rulers,,,"Bronze quadrangular rod, both ends broken;perhaps fragment of a bronze ruler. ",,"1975, 72 ",72,,upper levels,,Period 1-2?,ZP1_2,P1_2,5,,Fläche 5 E,male?,ZMa,0.6,,,11.3,,,,,Pl. 31,"Mainzer Zeitschr. 26, 1931, pl. 5.8 (no findspot, acquired by RGZM). - Weißenburg: ORL B no. 72 pl. 4.6. Pompeji: R. Gargiulo, Collection of the Most Remarkable Monuments of the National Museum Naples 2 (1872) pl. 60."
Oberstimm,B0467,22.991010,84.79018,101.58118,1.00,weighing and measuring,WM,Copper alloy,,Weights,,,Weight in form of a bronze acorn; heavily restored; today hollow; perhaps originally with lead filled.  ,,"1975, 228 ",228,,upper levels,,Period 1-2?,ZP1_2,P1_2,1,,"Fläche 22,  6 m from west and 4 m from north",male?,ZMa,,2.4,,4.1,,,,,Pl. 31,"Richborough I pl. 14.21; IV pl. 38.134; V pl. 47.215-216. - Eicks bei Commern: Bonner Jahrb. 107, 1901,143 fig. 20c. - Welzheim: Fundber. Schwaben N. F. 4, 1928, 98 fig. 57."
Oberstimm,B0466,26.991040,179.89030,80.14404,1.00,weighing and measuring,WM,Copper alloy,,Weights,,,double conical lead weight; flat on the upper and lower side; on the upper side six hemispherical inlays for weight value.   ,,"1975, 261 ",261,,upper levels,,Period 1-2?,ZP1_2,P1_2,12,,"Fläche 26,  1 m from south and 0.2 m from west",male?,ZMa,,3.4,2.2,,,"166.95  = 1/2 Roman pounds and 6 ounces  = 163,73g (similar to B465).  ",,,"Pls 31, 43",Richborough IV pl. 38.136 (similar; 639.6g).
Oberstimm,W0054,99.991050,124.44237,108.95856,1.00,cloth working?,ZC,Worked Stone,,Loomweights?,,,"A prism-shaped stone, quartz conglomerate of fine rubble, burnt by harsh fire in several places and so distinct glaze produced.",,,,,,,Period 1-2,P1_2,P1_2,7,,"Building 7, NW area (Witz 1911 - Area B)",male?/female?,ZMa_Fe,,,,,,,12 x 4.5 x 6.5 ,,,"Witz, 1911, 16 no. 54 [B.33]."
Oberstimm,W0088p,99.991070,139.157268,109.458729,6.00,cloth working?,ZC,Clay,,Loomweights?,,,"6 small clay prismatic pillars, with square section.",,,,,,,Period 1-2,P1_2,P1_2,7_8,Found in B and D,Building 7-8 (Witz 1911),male?/female?,ZMa_Fe,,,,length 4-7 (two 7; one 6.5),,,four of them 3 x 3;  one 2 x 2.3;  and one 2.5 x 2.5 ),,,"Witz, 1911, 24 no. 88p."
Oberstimm,B0545,3.000000,70.00000,50.00000,1.00,cloth working?/toilet?,ZC_T,Iron,,Needles and pins?,,,Small quadrangular iron rod with flat hammered end with loop or oval recess; iron pin or small nail puller?  ,,"1975, 54",54,,,,Period 1-2,P1_2,P1_2,Fortifications,Finds complex 3,"Fläche 3, fill of the defence trench",male?/female?,ZMa_Fe,,,,6.4,,,,,Pl. 35,
Oberstimm,B0452,27.991060,189.54652,81.68780,1.00,cloth working?/toilet?,ZC_T,Copper alloy,,Rods and sticks,,,Small bronze spatula or bronze pin; broken.  ,,"1975, 289 ",289,,beneath Planum 1,,Period 1-2,P1_2,P1_2,12,,"Fläche 27,  0.6 m from south and 4 m from west",male?/female?,ZMa_Fe,,,,12,,,,,Pl. 31,
Oberstimm,B0543,29.991020,97.54306,165.56467,1.00,cloth working?/toilet?,ZC_T,Iron,,Needles and pins?,,,Fragment of a small iron pin.  ,,"1975, 319 ",319,,,,Period 1-2,P1_2,P1_2,Fortifications,Finds complex 5,"Fläche 29, fill of the defence trench I, deepest part of trench",male?/female?,ZMa_Fe,,,,3.1,,,,,Pl. 35,
Oberstimm,W0030,99.991070,139.157268,109.458729,1.00,cloth working?/toilet?,ZC_T,Copper alloy,,Needles,,,Bronze needle with eye; end above eye hammered flat; some indents. ,,,,,,,Period 1-2,P1_2,P1_2,7_8,,Building 7-8 (Witz 1911 - Area F),male?/female?,ZMa_Fe,,,,15.6,,,,,"Witz, 1911, Blatt 4.5. ","Witz, 1911,  14 no. 30 [F.7]. Parallels: ORL Stodstadt pl. VII. 75. Wrttg. Brtlihft. 1908. p.472 fig 5."
Oberstimm,B0542,2.021010,131.07254,79.08619,1.00,cloth working?/toilet?,ZC_T,Iron,,Needles?,,,Small iron pin?; fragment.  ,,"1975, 28",28,,upper levels,,Period 1-2?,ZP1_2,P1_2,5_6,,Fläche 2b,male?/female?,ZMa_Fe,,,,7.5,,,,,Pl. 35,
Oberstimm,B0541,13.991020,118.02391,109.88465,1.00,cloth working?/toilet?,ZC_T,Iron,,Needles?,,,"Small iron spatula? or pin?; thinn round-sectioned shaft, one end hammered flat  with a small depression.  ",,"1975, 153 ",153,,upper levels,,Period 1-2?,ZP1_2,P1_2,7_9,,Fläche 13,male?/female?,ZMa_Fe,,,,12.2,,,,,Pl. 35,
Oberstimm,H0015,32.991060,172.39673,98.60208,1.00,cutting and sharpening?,ZCS,Worked stone,,Whetstones?,,,"Probably a whetstone; fragment; fine grained, grey-beige sandstone. ",,"1975, 333",333,,upper levels until Planum 1,,Period 1-2,P1_2,P1_2,12_Street,,Fläche 32,male?,ZMa,,,,5.1,,,,,Pl. 115,
Oberstimm,B0360,18.991010,114.57577,79.82775,1.00,dress?,ZD,Copper alloy,,Brooches?,Ring,,Small bronze ring of thin sheet with small rectangular cut and engraved pattern on the upper side; perhaps small ring brooch.   ,,"1975, 177",177,,"upper levels, until 0.3 m beneath modern surface",,Period 1-2,P1_2,P1_2,F_street,,Fläche 18,male,Zma,,2.1,,,,,,,Pl. 26,"Simpelveld: Oudheidk. Mededelingen 12,1931, 35 fig. 26 (gold). - Lyon: A. Commarmond, Description de Pecrin d'une dame romaine trouve ä Lyon en 1841 (1844) pl. 2.28 (gold); also A. Böhme, Schmuck der römischen Frau. Kl. Sehr. z. Kenntnis röm. Besetzungsgesch. Südwestdeutschlands 11 (1974) 45 fig. 20."
Oberstimm,W0056,99.991060,155.73762,102.70915,1.00,dress?,ZD,Worked Stone,Milk-opal,Finger-rings?,,,small oval stone jewel; milk opal; probably from a ring.,,,,,,,Period 1-2,P1_2,P1_2,8,room 1,Building 8 (Witz 1911 - Area F - Foand on the stone pavement.),male?/female?,ZMa_Fe,9,,,11,,,,,,"Witz, 1911, 16, no. 56 [ F.6]."
Oberstimm,F0001b,9.991020,132.60097,82.47419,1.00,dress?,ZD,Worked Bone and Antler,,Belt attachments,,,Bronze shaft knob. ,,"1975, 132",132,,upper levels,,Period 1-2?,ZP1_2,P1_2,6,,"Fläche 9, l m from south west corner",male?,ZMa,,,,,,,,,,
Oberstimm,F0031 ,8.991090,144.74915,89.51584,1.00,dress?/horse equipment?,ZD_H,Glass,Glass paste,"Beads, melon",,,Large oval melon bead of turquoise-green faience; irregular fluting. ,,"1975, 120",120,,beneath Planum 1,,Period 1-2,P1_2,P1_2,6,,"Fläche 8, unter Planum 1, 12.5 m from west, north corner",female?/child?,ZFe_Ch,,2 x 2.1 ,,,,,,,Pl. 113,
Oberstimm,F0032,8.991110,154.14568,88.72870,1.00,dress?/horse equipment?,ZD_H,Glass,Glass paste,"Beads, melon",,,"Polished turquoise-blue melon bead of faience; diagonally pierced; oval bead, on one side traces of wear; regular fluting. ",,"1975, 122",122,,beneath Planum 1,,Period 1-2,P1_2,P1_2,6,,"Fläche 8, 22 m from west and l m from north",female?/child?,ZFe_Ch,,1.5 x 1.6 ,,,,,,,Pl. 113,
Oberstimm,F0033,8.991240,164.18176,88.33513,1.00,dress?/horse equipment?,ZD_H,Glass,Glass paste,"Beads, melon",,,Bright turquoise-blue melon bead of faience; robust fluting; traces of wear on one side.,,"1975, 113",113,,Planum 1,,Period 1-2,P1_2,P1_2,6,,"Fläche 8, Planum 1 eastern part",female?/child?,ZFe_Ch,,2.7,,,,,,,Pl. 113,
Oberstimm,F0046 ,19.991200,96.98762,138.46443,1.00,dress?/horse equipment?,ZD_H,Glass,Glass paste,"Beads, melon",,,Fragment of a turquoise-blue melon bead of faience.,,"1975, 185",185,,Planum 1,,Period 1-2,P1_2,P1_2,3?,,Fläche 19,female?/child?,ZFe_Ch,,1.8,,,,,,,Pl. 113,
Oberstimm,F0047 ,19.991200,96.98762,138.46443,1.00,dress?/horse equipment?,ZD_H,Glass,Glass paste,"Beads, melon",,,Small turquoise-green melon bead of faience; delicate ridges; traces of wear on one side. ,,"1975, 185",185,,Planum 1,,Period 1-2,P1_2,P1_2,3?,,Fläche 19,female?/child?,ZFe_Ch,,1 x 1.1,,,,,,,Pl. 113,
Oberstimm,F0028 ,29.991020,97.54306,165.56467,1.00,dress?/horse equipment?,ZD_H,Glass,Glass paste,"Beads, melon",,,"Large, bright blue glass melon bead; irregular fluting.",,"1975, 317",317,,,,Period 1-2,P1_2,P1_2,Fortifications,Finds complex 6,"Fläche 29, fill of the defence trench I",female?/child?,ZFe_Ch,,1.9 x 2 ,1.2 - 1.3 ,,,,,,Pl. 113,
Oberstimm,F0040,29.991020,97.54306,165.56467,1.00,dress?/horse equipment?,ZD_H,Glass,Glass paste,"Beads, melon",,,Turquoise-blue oval melon bead of faience. ,,"1975, 316",316,,,,Period 1-2,P1_2,P1_2,Fortifications,Finds complex 6,"Fläche 29, fill of the defence trench I",female?/child?,ZFe_Ch,,1.5 x 1.6  ,,,,,,,Pl. 113,
Oberstimm,F0030,8.996060,147.49066,88.43854,1.00,dress?/horse equipment?,ZD_H,Glass,Glass paste,"Beads, melon",,,Large oval melon bead of turquoise-coloured faience.,,"1975, 127",127,,,,Period 1b-c,P1B_C,P1,6,Finds complex 81,"Fläche 8, trench 606",female?/child?,ZFe_Ch,,1.8 x 2.1  ,,,,,,,Pl. 113,
Oberstimm,F0041,19.991080,86.18185,132.96891,1.00,dress?/horse equipment?,ZD_H,Glass,Glass paste,"Beads, melon",,,Turquoise-blue melon bead of faience; regular ridges; traces of wear on one side. ,,"1975, 193",193,,beneath Planum 1,,Period 1b-c,P1B_C,P1,B?,,"Fläche 19, southwest corner",female?/child?,ZFe_Ch,,1.2 x 1.3  ,,,,,,,Pl. 113,
